Booking_ID,Hotel_Type,Hotel_Location,Booking_Date,Arrival_Date,Lead_Time_Days,Weekend_Nights,Weekday_Nights,Adults,Children,Babies,Country,Market_Segment,Distribution_Channel,Is_Repeated_Guest,Previous_Cancellations,Previous_Bookings,Room_Type_Reserved,Room_Type_Assigned,Booking_Changes,Deposit_Type,Agent_ID,Days_In_Waiting_List,Customer_Type,Meal_Type,Total_Nights,ADR,Required_Car_Parking_Spaces,Total_Special_Requests,Satisfaction_Score,Reservation_Status,Is_Canceled,Reservation_Status_Date,Estimated_Revenue,Has_Company,Arrival_Month,Arrival_Year,Total_Guests
HTL019024,City Hotel,Barcelona,2024-05-06,2025-01-01,240,0,1,2,1.0,0,Jpn,Groups,Ta/To,0,0,0,A,F,0,Non Refund,102.0,0.0,Contract,Bb,1.0,31.82,0,1,4.37,Check-Out,0,2025-01-02,31.82,1,January,2025,3.0
HTL022315,Resort Hotel,Phuket,2025-01-16,2025-12-02,320,1,4,2,1.0,0,Chn,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,156.0,1.0,Group,Bb,5.0,222.47,0,2,4.38,Canceled,1,2025-12-02,1112.34,0,December,2025,3.0
HTL014332,Resort Hotel,Goa,2024-12-18,2025-12-16,363,3,5,2,2.0,0,Irl,Direct,Direct,1,0,12,G,G,0,Non Refund,0.0,2.5,Transient-Party,Undefined,8.0,263.84124999999995,0,0,3.21,No-Show,1,2025-12-17,1497.9950000000001,0,December,2025,4.0
HTL013537,Resort Hotel,Goa,2025-04-05,2025-09-06,154,3,0,2,0.0,0,Irl,Offline Ta/To,Ta/To,0,0,0,C,C,1,Non Refund,5.0,1.0,Transient-Party,Bb,3.0,129.39,0,0,4.12,Check-Out,0,2025-09-08,388.16,0,September,2025,2.0
HTL016965,City Hotel,Dubai,2025-05-14,2025-11-12,182,1,0,3,0.0,0,Prt,Direct,Direct,0,0,0,D,D,0,No Deposit,115.0,0.0,Group,Undefined,1.0,86.08,0,0,4.06,Check-Out,0,2025-11-12,86.08,0,November,2025,3.0
HTL014862,City Hotel,Amsterdam,2025-04-17,2025-04-20,3,3,0,1,1.0,0,Jpn,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0.0,Transient-Party,Sc,3.0,95.88,0,0,3.99,Canceled,1,2025-04-23,287.65,0,April,2025,2.0
HTL003794,City Hotel,Dubai,2024-04-22,2024-11-24,216,1,2,2,0.0,0,Chn,Online Ta,Ta/To,0,0,0,E,E,0,Non Refund,162.0,0.0,Transient-Party,Hb,3.0,101.94,0,1,3.68,Canceled,1,2024-11-25,305.82,0,November,2024,2.0
HTL021129,Resort Hotel,Maldives,2024-11-11,2025-02-08,89,2,4,2,1.0,0,Aus,Offline Ta/To,Ta/To,0,0,0,F,F,2,No Deposit,109.0,0.0,Group,Undefined,6.0,161.93,1,0,3.72,Check-Out,0,2025-02-13,971.58,0,February,2025,3.0
HTL017891,City Hotel,Barcelona,2025-09-25,2026-06-24,272,0,1,2,1.0,0,Unknown,Direct,Direct,0,0,0,H,D,1,Non Refund,1.0,2.0,Contract,Bb,1.0,194.24,1,0,4.04,Canceled,1,2026-06-24,194.24,0,June,2026,3.0
HTL002378,Resort Hotel,Bali,2025-08-04,2026-02-19,199,3,5,2,0.0,0,Deu,Groups,Corporate,0,0,0,G,G,0,No Deposit,61.0,2.0,Group,Sc,8.0,201.09,0,0,3.83,Canceled,1,2026-02-26,1497.9950000000001,1,February,2026,2.0
HTL012813,City Hotel,Dubai,2025-07-06,2026-06-06,335,0,1,2,0.0,0,Chn,Online Ta,Ta/To,1,0,7,C,F,2,No Deposit,76.0,0.0,Group,Hb,1.0,102.92,1,3,4.43,Canceled,1,2026-06-06,102.92,0,June,2026,2.0
HTL021969,City Hotel,Dubai,2025-06-12,2026-05-22,344,2,2,1,0.0,0,Irl,Corporate,Corporate,0,0,0,G,G,1,No Deposit,100.0,0.0,Transient-Party,Undefined,4.0,133.57,0,0,3.64,Canceled,1,2026-05-26,534.28,1,May,2026,1.0
HTL022920,City Hotel,Amsterdam,2025-11-01,2026-06-26,237,1,1,4,1.0,0,Jpn,Corporate,Corporate,0,0,0,H,H,0,No Deposit,68.0,2.5,Group,Sc,2.0,153.6,0,0,2.85,Check-Out,0,2026-06-27,307.2,1,June,2026,5.0
HTL005937,City Hotel,London,2025-12-15,2026-11-20,340,3,4,2,0.0,0,Prt,Corporate,Corporate,0,0,0,A,A,1,Non Refund,33.0,0.0,Transient-Party,Undefined,7.0,58.48,0,0,3.91,No-Show,1,2026-11-25,409.38,0,November,2026,2.0
HTL001805,Resort Hotel,Bali,2024-09-11,2025-04-13,214,1,4,2,0.0,0,Irl,Online Ta,Ta/To,0,0,0,G,A,1,Refundable,57.0,0.0,Transient,Bb,5.0,231.11,0,1,3.64,No-Show,1,2025-04-17,1155.55,0,April,2025,2.0
HTL007925,City Hotel,Barcelona,2025-02-27,2025-06-02,95,1,0,2,0.0,0,Esp,Corporate,Corporate,1,0,9,B,B,1,No Deposit,125.0,0.0,Contract,Bb,1.0,95.55,0,2,3.88,Check-Out,0,2025-06-03,95.55,1,June,2025,2.0
HTL016165,City Hotel,London,2024-08-29,2025-07-01,306,2,3,2,2.0,0,Prt,Online Ta,Ta/To,0,0,0,C,C,0,Non Refund,173.0,0.0,Contract,Bb,5.0,126.81,0,3,3.73,Canceled,1,2025-07-06,634.03,0,July,2025,4.0
HTL007198,City Hotel,Barcelona,2024-06-07,2024-09-05,90,3,1,3,0.0,0,Aus,Online Ta,Ta/To,0,0,0,G,G,3,No Deposit,142.0,0.0,Group,Sc,4.0,180.77,0,0,4.13,Check-Out,0,2024-09-08,723.06,0,September,2024,3.0
HTL012767,Resort Hotel,Bali,2024-06-05,2024-06-27,22,2,0,2,1.0,0,Bel,Offline Ta/To,Ta/To,1,0,4,C,D,0,Non Refund,166.0,0.0,Transient-Party,Bb,2.0,163.24,0,1,3.33,Canceled,1,2024-06-27,326.48,0,June,2024,3.0
HTL007154,Resort Hotel,Goa,2025-01-25,2025-12-28,337,0,2,2,0.0,0,Sau,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,23.0,0.0,Group,Fb,2.0,227.07,0,3,3.88,Canceled,1,2025-12-30,454.14,0,December,2025,2.0
HTL003181,Resort Hotel,Bali,2025-02-28,2025-08-22,175,0,3,1,1.0,0,Prt,Online Ta,Ta/To,1,0,1,D,D,1,Non Refund,89.0,0.0,Transient,Fb,3.0,198.75,1,2,4.25,Canceled,1,2025-08-25,596.24,0,August,2025,2.0
HTL008364,City Hotel,London,2024-04-28,2025-02-13,291,3,6,2,0.0,0,Esp,Online Ta,Ta/To,1,0,4,B,B,1,No Deposit,90.0,1.0,Contract,Bb,9.0,50.47,0,0,4.75,Canceled,1,2025-02-22,454.2,0,February,2025,2.0
HTL022421,City Hotel,Lisbon,2024-04-11,2025-02-20,315,0,5,2,0.0,0,Nld,Direct,Direct,1,0,9,D,D,0,No Deposit,88.0,0.0,Transient-Party,Hb,5.0,101.36,0,1,4.36,Canceled,1,2025-02-24,506.78,0,February,2025,2.0
HTL011672,City Hotel,Dubai,2025-10-16,2026-08-08,296,1,0,2,1.0,0,Che,Offline Ta/To,Ta/To,0,0,0,C,C,0,Non Refund,127.0,0.0,Transient,Hb,1.0,115.22,0,1,4.0,No-Show,1,2026-08-08,115.22,0,August,2026,3.0
HTL018058,Resort Hotel,Phuket,2024-09-18,2025-05-20,244,1,1,3,2.0,0,Prt,Online Ta,Ta/To,0,0,0,C,A,0,No Deposit,9.0,2.0,Group,Undefined,2.0,162.52,0,1,3.79,Canceled,1,2025-05-20,325.03,0,May,2025,5.0
HTL018113,City Hotel,Barcelona,2025-09-19,2025-10-24,35,3,3,2,0.0,0,Nor,Direct,Direct,1,0,1,E,E,1,Non Refund,31.0,0.0,Group,Sc,6.0,140.84,3,1,3.41,Check-Out,0,2025-10-25,845.05,0,October,2025,2.0
HTL007682,City Hotel,Barcelona,2024-10-16,2025-07-11,268,0,1,1,2.0,0,Pol,Online Ta,Ta/To,0,0,0,H,H,1,Non Refund,120.0,1.0,Group,Hb,1.0,221.48,0,1,3.69,No-Show,1,2025-07-12,221.48,0,July,2025,3.0
HTL017566,Resort Hotel,Phuket,2025-02-16,2025-11-03,260,0,4,3,1.0,0,Can,Online Ta,Ta/To,1,0,6,F,F,2,Non Refund,23.0,1.0,Transient,Hb,4.0,148.67,0,0,3.76,Canceled,1,2025-11-03,594.68,0,November,2025,4.0
HTL005554,City Hotel,Barcelona,2025-09-11,2026-06-26,288,0,2,2,0.0,0,Sau,Groups,Corporate,0,0,0,H,H,0,Non Refund,46.0,2.5,Transient,Sc,2.0,168.28,0,0,3.43,Canceled,1,2026-06-27,336.57,1,June,2026,2.0
HTL021843,Resort Hotel,Goa,2025-07-16,2025-09-21,67,2,4,3,0.0,0,Irl,Online Ta,Ta/To,0,0,0,G,G,3,Non Refund,67.0,2.5,Transient,Sc,6.0,236.89,0,0,4.18,Canceled,1,2025-09-22,1421.34,0,September,2025,3.0
HTL024038,City Hotel,Amsterdam,2025-07-21,2026-07-01,345,1,5,2,0.0,0,Irl,Online Ta,Ta/To,0,0,0,A,A,1,Non Refund,107.0,0.0,Contract,Bb,6.0,87.63,0,1,3.63,Canceled,1,2026-07-03,525.78,0,July,2026,2.0
HTL017883,City Hotel,Lisbon,2025-08-24,2026-02-04,164,0,4,2,0.0,0,Are,Direct,Direct,0,0,0,C,C,0,No Deposit,34.0,0.0,Group,Sc,4.0,108.28,1,1,3.57,Canceled,1,2026-02-04,433.11,0,February,2026,2.0
HTL000275,City Hotel,Amsterdam,2024-12-02,2025-01-05,34,2,0,3,0.0,0,Ita,Online Ta,Ta/To,0,0,0,H,A,1,Non Refund,26.0,2.5,Transient-Party,Fb,2.0,145.75,0,1,3.65,Check-Out,0,2025-01-05,291.49,0,January,2025,3.0
HTL018973,City Hotel,Dubai,2025-04-03,2025-10-05,185,3,0,2,2.0,0,Deu,Groups,Ta/To,0,0,0,A,A,0,Non Refund,66.0,2.5,Transient,Hb,3.0,64.47,0,2,4.23,Canceled,1,2025-10-05,193.4,1,October,2025,4.0
HTL021655,Resort Hotel,Goa,2024-11-29,2025-09-28,303,2,3,2,0.0,0,Che,Corporate,Corporate,1,0,4,A,A,1,No Deposit,7.0,0.0,Transient,Hb,5.0,141.88,1,0,4.07,Check-Out,0,2025-10-03,709.4,1,September,2025,2.0
HTL013185,City Hotel,London,2024-03-19,2024-04-11,23,3,3,2,0.0,0,Aus,Direct,Direct,0,0,0,C,C,0,No Deposit,166.0,0.0,Transient-Party,Unknown,6.0,118.81,0,1,3.67,Check-Out,0,2024-04-17,712.84,0,April,2024,2.0
HTL009965,Resort Hotel,Goa,2025-01-05,2025-06-21,167,2,2,2,0.0,0,Che,Online Ta,Ta/To,0,0,0,C,D,0,No Deposit,80.0,0.0,Contract,Hb,4.0,176.4,0,0,4.17,Check-Out,0,2025-06-22,705.58,0,June,2025,2.0
HTL020826,Resort Hotel,Phuket,2025-05-14,2025-10-20,159,1,6,3,0.0,0,Bel,Online Ta,Ta/To,0,0,0,D,D,2,No Deposit,47.0,0.0,Group,Sc,7.0,180.18,1,1,3.39,Check-Out,0,2025-10-24,1261.27,0,October,2025,3.0
HTL019058,City Hotel,Barcelona,2025-01-08,2025-07-09,182,0,1,2,1.0,0,Chn,Corporate,Corporate,0,0,0,C,C,2,No Deposit,66.0,0.0,Transient,Sc,1.0,105.26,0,1,3.91,Canceled,1,2025-07-09,105.26,1,July,2025,3.0
HTL017141,City Hotel,Lisbon,2025-06-26,2025-10-20,116,1,4,2,1.0,0,Deu,Offline Ta/To,Ta/To,0,0,0,D,G,1,No Deposit,158.0,0.0,Transient-Party,Bb,5.0,102.47,0,1,3.41,Check-Out,0,2025-10-21,512.35,0,October,2025,3.0
HTL016074,City Hotel,Barcelona,2025-01-13,2025-05-25,132,1,0,2,0.0,0,Gbr,Online Ta,Ta/To,0,0,0,C,C,0,Non Refund,111.0,0.0,Transient,Undefined,1.0,97.41,1,3,3.76,Canceled,1,2025-05-26,97.41,0,May,2025,2.0
HTL007621,Resort Hotel,Phuket,2024-02-15,2024-09-27,225,3,1,3,0.0,0,Esp,Online Ta,Ta/To,0,0,0,H,H,2,No Deposit,13.0,0.0,Transient-Party,Sc,4.0,225.04,0,1,4.15,Check-Out,0,2024-10-01,900.15,0,September,2024,3.0
HTL001519,City Hotel,London,2025-10-17,2026-05-19,214,2,2,2,0.0,1,Nor,Online Ta,Ta/To,0,0,0,A,G,0,Non Refund,40.0,0.0,Contract,Undefined,4.0,96.3,1,0,3.53,No-Show,1,2026-05-19,385.19,0,May,2026,3.0
HTL005629,City Hotel,Lisbon,2024-03-27,2024-04-14,18,3,3,3,0.0,0,Ind,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,74.0,0.0,Contract,Sc,6.0,159.53,1,1,3.77,Check-Out,0,2024-04-15,957.16,0,April,2024,3.0
HTL005845,Resort Hotel,Phuket,2024-05-04,2025-01-14,255,2,4,3,2.0,0,Aus,Direct,Direct,0,0,0,C,C,0,Non Refund,164.0,2.5,Transient-Party,Fb,6.0,139.89,0,2,4.31,Canceled,1,2025-01-17,839.36,0,January,2025,5.0
HTL000796,City Hotel,London,2025-05-03,2025-05-14,11,0,1,2,1.0,0,Dnk,Corporate,Corporate,0,0,0,G,G,1,No Deposit,112.0,2.0,Contract,Fb,1.0,139.22,0,3,4.26,Check-Out,0,2025-05-15,139.22,0,May,2025,3.0
HTL016621,Resort Hotel,Maldives,2024-09-23,2025-02-21,151,1,4,2,0.0,0,Unknown,Online Ta,Ta/To,1,0,7,D,D,0,Non Refund,65.0,0.0,Group,Hb,5.0,157.89,1,0,3.77,Canceled,1,2025-02-22,789.44,0,February,2025,2.0
HTL001040,City Hotel,Amsterdam,2024-06-13,2025-05-10,331,2,1,2,0.0,0,Aus,Online Ta,Ta/To,0,0,0,C,C,2,No Deposit,130.0,0.0,Transient,Undefined,3.0,95.74,0,1,4.13,Canceled,1,2025-05-12,287.23,0,May,2025,2.0
HTL001118,City Hotel,London,2024-10-23,2025-04-27,186,0,3,2,0.0,0,Deu,Offline Ta/To,Ta/To,0,0,0,B,B,0,No Deposit,154.0,2.0,Transient,Sc,3.0,63.63,0,1,4.4,Canceled,1,2025-04-28,190.89,0,April,2025,2.0
HTL002015,City Hotel,Amsterdam,2024-07-28,2024-07-31,3,0,2,2,0.0,0,Irl,Corporate,Corporate,0,0,0,A,A,1,No Deposit,136.0,2.0,Transient,Bb,2.0,77.86,0,4,4.3,Check-Out,0,2024-08-02,155.73,1,July,2024,2.0
HTL008679,City Hotel,Barcelona,2025-11-26,2026-08-07,254,1,3,2,0.0,0,Unknown,Online Ta,Ta/To,0,0,0,D,D,0,Non Refund,11.0,0.0,Transient,Bb,4.0,112.63,1,1,4.68,Canceled,1,2026-08-10,450.5,0,August,2026,2.0
HTL000418,Resort Hotel,Bali,2024-06-02,2024-06-16,14,2,6,3,1.0,0,Ita,Online Ta,Ta/To,0,0,0,F,F,0,Non Refund,95.0,0.0,Contract,Hb,8.0,236.46,0,1,4.15,Canceled,1,2024-06-16,1497.9950000000001,0,June,2024,4.0
HTL023102,City Hotel,London,2024-11-28,2025-04-22,145,1,2,2,0.0,0,Aus,Corporate,Corporate,0,0,0,B,A,0,Non Refund,99.0,0.0,Group,Sc,3.0,73.14,0,1,3.7,Canceled,1,2025-04-24,219.43,1,April,2025,2.0
HTL021572,City Hotel,London,2025-12-30,2026-11-11,316,0,2,3,0.0,0,Fra,Online Ta,Ta/To,0,0,0,E,E,1,No Deposit,70.0,0.0,Transient,Hb,2.0,88.48,0,0,3.98,Canceled,1,2026-11-11,176.96,0,November,2026,3.0
HTL002666,City Hotel,Dubai,2024-06-16,2025-02-08,237,2,2,2,0.0,0,Dnk,Direct,Direct,1,0,2,D,D,0,Non Refund,91.0,0.0,Transient-Party,Sc,4.0,89.03,0,3,3.63,Canceled,1,2025-02-12,356.12,0,February,2025,2.0
HTL013693,City Hotel,Amsterdam,2025-02-15,2025-06-03,108,1,2,2,0.0,0,Pol,Online Ta,Ta/To,1,1,12,C,C,0,No Deposit,40.0,2.5,Contract,Bb,3.0,129.71,1,2,3.42,Check-Out,0,2025-06-05,389.14,0,June,2025,2.0
HTL019475,Resort Hotel,Algarve,2024-09-07,2024-09-10,3,3,3,1,0.0,0,Esp,Direct,Direct,0,0,0,B,B,0,No Deposit,132.0,0.0,Transient-Party,Hb,6.0,154.96,0,1,4.15,Canceled,1,2024-09-12,929.79,0,September,2024,1.0
HTL014545,City Hotel,Dubai,2025-06-26,2025-11-23,150,0,3,2,1.0,0,Usa,Offline Ta/To,Ta/To,1,0,9,A,A,0,Non Refund,11.0,1.0,Contract,Sc,3.0,92.03,0,0,4.07,Canceled,1,2025-11-26,276.08,0,November,2025,3.0
HTL000746,City Hotel,Barcelona,2025-04-26,2026-02-26,306,1,0,2,0.0,0,Fra,Offline Ta/To,Ta/To,0,0,0,F,F,2,Non Refund,179.0,0.0,Contract,Bb,1.0,135.12,0,1,3.54,Canceled,1,2026-02-26,135.12,0,February,2026,2.0
HTL003474,City Hotel,Dubai,2025-12-10,2026-08-26,259,1,0,2,2.0,0,Chn,Online Ta,Ta/To,0,0,0,H,H,1,Non Refund,106.0,0.0,Transient,Undefined,1.0,185.42,0,1,3.96,Canceled,1,2026-08-26,185.42,0,August,2026,4.0
HTL001870,City Hotel,London,2024-07-01,2024-10-22,113,2,0,3,0.0,0,Bra,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,10.0,0.0,Group,Hb,2.0,129.91,0,1,3.49,Check-Out,0,2024-10-24,259.82,0,October,2024,3.0
HTL014334,Resort Hotel,Algarve,2025-07-13,2026-05-12,303,1,3,3,0.0,0,Ita,Online Ta,Ta/To,0,0,0,D,G,0,Refundable,5.0,2.5,Transient,Bb,4.0,155.94,0,1,3.03,Check-Out,0,2026-05-14,623.76,0,May,2026,3.0
HTL016806,Resort Hotel,Maldives,2025-12-06,2026-01-08,33,1,0,2,0.0,0,Sau,Groups,Ta/To,0,0,0,H,H,2,Non Refund,93.0,0.0,Transient-Party,Undefined,1.0,198.68,0,1,3.44,Check-Out,0,2026-01-09,198.68,1,January,2026,2.0
HTL023117,City Hotel,Amsterdam,2025-11-03,2026-06-02,211,1,2,3,0.0,0,Che,Online Ta,Ta/To,0,0,0,B,D,0,No Deposit,120.0,2.0,Transient,Bb,3.0,92.32,0,1,3.81,Canceled,1,2026-06-03,276.96,0,June,2026,3.0
HTL010884,City Hotel,Amsterdam,2025-03-22,2026-01-16,300,1,1,2,2.0,0,Pol,Corporate,Corporate,0,0,0,F,F,0,Non Refund,85.0,1.0,Transient,Bb,2.0,113.33,2,1,4.1,Canceled,1,2026-01-16,226.65,1,January,2026,4.0
HTL000350,City Hotel,Barcelona,2025-11-15,2026-05-23,189,3,5,2,0.0,0,Ita,Online Ta,Ta/To,0,0,0,E,E,1,Non Refund,13.0,2.0,Transient-Party,Fb,8.0,124.71,0,2,4.53,Canceled,1,2026-05-29,997.68,0,May,2026,2.0
HTL009749,City Hotel,Dubai,2025-12-25,2026-07-19,206,1,0,2,0.0,0,Gbr,Corporate,Corporate,1,0,7,B,B,0,Non Refund,137.0,0.0,Transient,Fb,1.0,96.17,0,3,3.65,Canceled,1,2026-07-20,96.17,1,July,2026,2.0
HTL023982,City Hotel,London,2025-12-29,2026-02-17,50,3,3,2,0.0,1,Esp,Groups,Corporate,0,0,0,B,B,1,No Deposit,154.0,1.0,Contract,Bb,6.0,82.13,0,3,4.23,Check-Out,0,2026-02-20,492.78,1,February,2026,3.0
HTL008507,Resort Hotel,Algarve,2025-01-01,2025-04-05,94,0,2,2,0.0,0,Dnk,Offline Ta/To,Ta/To,0,0,0,G,C,0,Non Refund,2.0,2.0,Group,Hb,2.0,217.79,0,0,3.17,Canceled,1,2025-04-07,435.58,0,April,2025,2.0
HTL007170,Resort Hotel,Goa,2025-02-18,2025-10-28,252,2,0,2,0.0,0,Deu,Online Ta,Ta/To,0,0,0,C,C,3,Non Refund,81.0,0.0,Contract,Unknown,2.0,165.37,0,2,4.62,Canceled,1,2025-10-30,330.73,0,October,2025,2.0
HTL010355,City Hotel,London,2024-06-11,2024-08-10,60,2,4,2,0.0,0,Nor,Online Ta,Ta/To,0,0,0,G,G,0,No Deposit,29.0,2.5,Contract,Hb,6.0,184.98,0,4,2.88,Canceled,1,2024-08-10,1109.88,0,August,2024,2.0
HTL015299,Resort Hotel,Phuket,2024-01-06,2024-04-17,102,2,2,2,0.0,0,Prt,Online Ta,Ta/To,0,0,0,A,A,1,Non Refund,1.0,0.0,Transient-Party,Undefined,4.0,126.71,0,0,4.42,Canceled,1,2024-04-18,506.83,0,April,2024,2.0
HTL007788,City Hotel,London,2025-09-14,2025-09-28,14,3,2,3,0.0,0,Swe,Online Ta,Ta/To,1,0,8,B,B,0,No Deposit,146.0,2.0,Contract,Fb,5.0,96.15,1,0,3.98,Check-Out,0,2025-09-29,480.74,0,September,2025,3.0
HTL008983,Resort Hotel,Goa,2025-05-16,2025-06-10,25,2,4,2,0.0,0,Deu,Online Ta,Ta/To,0,0,0,D,D,3,No Deposit,177.0,0.0,Group,Undefined,6.0,195.89,0,0,4.37,Check-Out,0,2025-06-13,1175.35,0,June,2025,2.0
HTL005171,City Hotel,Lisbon,2025-02-07,2025-12-08,304,2,3,2,0.0,0,Gbr,Offline Ta/To,Ta/To,0,0,0,G,D,1,Non Refund,25.0,2.0,Transient,Fb,5.0,179.19,1,2,3.87,No-Show,1,2025-12-11,895.94,0,December,2025,2.0
HTL019498,Resort Hotel,Phuket,2025-12-12,2026-10-01,293,3,0,2,0.0,0,Nld,Online Ta,Ta/To,0,0,0,B,B,0,Non Refund,0.0,2.0,Group,Fb,3.0,124.45,0,2,4.72,Canceled,1,2026-10-03,373.35,0,October,2026,2.0
HTL002454,Resort Hotel,Bali,2025-11-17,2025-12-04,17,2,6,2,0.0,0,Esp,Corporate,Corporate,0,0,0,H,H,0,No Deposit,112.0,0.0,Contract,Bb,8.0,233.82,0,0,3.96,Check-Out,0,2025-12-07,1497.9950000000001,1,December,2025,2.0
HTL002274,City Hotel,Lisbon,2024-04-30,2024-06-17,48,0,5,1,0.0,0,Esp,Online Ta,Ta/To,0,0,0,A,A,0,Non Refund,123.0,2.5,Contract,Undefined,5.0,109.62,0,5,4.05,Canceled,1,2024-06-22,548.09,0,June,2024,1.0
HTL014942,City Hotel,Barcelona,2025-07-16,2025-11-28,135,1,6,2,0.0,0,Prt,Groups,Corporate,0,0,0,C,C,0,Refundable,44.0,0.0,Transient-Party,Bb,7.0,70.45,0,0,3.06,Check-Out,0,2025-11-29,493.13,1,November,2025,2.0
HTL008791,Resort Hotel,Phuket,2025-02-10,2025-08-24,195,0,7,2,0.0,0,Ind,Offline Ta/To,Ta/To,0,0,0,A,F,0,No Deposit,67.0,2.5,Group,Sc,7.0,153.79,0,0,3.78,Canceled,1,2025-08-30,1076.5,0,August,2025,2.0
HTL019140,Resort Hotel,Goa,2025-12-03,2026-09-15,286,1,7,2,0.0,0,Che,Corporate,Corporate,0,0,0,H,H,1,No Deposit,144.0,0.0,Transient-Party,Fb,8.0,235.41,0,0,3.36,Canceled,1,2026-09-18,1497.9950000000001,1,September,2026,2.0
HTL008112,City Hotel,London,2025-08-14,2026-02-15,185,3,1,3,0.0,1,Jpn,Online Ta,Ta/To,0,0,0,F,F,0,No Deposit,67.0,0.0,Transient-Party,Undefined,4.0,132.26,0,0,4.26,Canceled,1,2026-02-19,529.06,0,February,2026,4.0
HTL024865,Resort Hotel,Phuket,2024-03-30,2024-04-18,19,2,4,2,1.0,0,Nld,Online Ta,Ta/To,0,0,0,E,E,0,No Deposit,155.0,0.0,Group,Fb,6.0,182.4,0,2,4.29,Canceled,1,2024-04-22,1094.39,0,April,2024,3.0
HTL004118,City Hotel,Lisbon,2025-07-27,2025-09-12,47,1,3,2,1.0,0,Chn,Online Ta,Ta/To,1,0,3,C,C,2,No Deposit,12.0,0.0,Transient-Party,Sc,4.0,119.6,0,0,3.72,Check-Out,0,2025-09-13,478.41,0,September,2025,3.0
HTL003213,City Hotel,Barcelona,2025-11-02,2025-11-13,11,0,3,4,0.0,0,Irl,Online Ta,Ta/To,0,0,0,D,D,1,Non Refund,117.0,1.0,Transient,Bb,3.0,91.71,0,2,3.81,Canceled,1,2025-11-13,275.14,0,November,2025,4.0
HTL017199,Resort Hotel,Algarve,2025-03-18,2026-01-09,297,1,2,2,0.0,0,Swe,Online Ta,Ta/To,0,0,0,B,B,3,No Deposit,109.0,1.0,Group,Bb,3.0,124.64,0,2,3.72,Canceled,1,2026-01-11,373.93,0,January,2026,2.0
HTL011885,City Hotel,Barcelona,2024-04-15,2025-04-09,359,3,2,4,0.0,0,Nor,Offline Ta/To,Ta/To,1,0,6,F,F,3,Non Refund,111.0,0.0,Contract,Sc,5.0,140.01,0,0,3.31,Canceled,1,2025-04-12,700.06,0,April,2025,4.0
HTL011540,City Hotel,London,2024-11-26,2025-04-03,128,0,2,3,0.0,0,Deu,Online Ta,Ta/To,1,1,9,B,B,0,Non Refund,138.0,2.0,Transient,Sc,2.0,96.43,0,0,3.88,Canceled,1,2025-04-04,192.85,0,April,2025,3.0
HTL009188,City Hotel,Dubai,2024-07-24,2024-12-27,156,0,3,2,2.0,0,Nld,Direct,Direct,0,0,0,B,B,1,Non Refund,40.0,2.5,Contract,Fb,3.0,137.16,0,2,3.56,No-Show,1,2024-12-27,411.48,0,December,2024,4.0
HTL016477,Resort Hotel,Goa,2024-10-29,2025-04-26,179,3,2,2,0.0,0,Can,Offline Ta/To,Ta/To,0,0,0,E,E,1,No Deposit,101.0,0.0,Group,Hb,5.0,172.59,0,1,3.58,Check-Out,0,2025-04-26,862.95,0,April,2025,2.0
HTL011025,City Hotel,London,2025-08-03,2026-06-11,312,3,0,2,0.0,0,Jpn,Direct,Direct,0,0,0,H,H,1,Non Refund,176.0,0.0,Transient-Party,Sc,3.0,184.28,1,3,4.13,Canceled,1,2026-06-14,552.85,0,June,2026,2.0
HTL020871,City Hotel,Amsterdam,2024-05-30,2024-07-22,53,0,1,3,0.0,0,Nld,Direct,Direct,0,0,0,F,A,0,No Deposit,139.0,2.5,Transient-Party,Hb,1.0,187.21,0,1,3.65,Check-Out,0,2024-07-22,187.21,0,July,2024,3.0
HTL018426,Resort Hotel,Maldives,2025-01-02,2025-06-08,157,2,4,1,0.0,0,Can,Offline Ta/To,Ta/To,0,0,0,A,A,0,No Deposit,41.0,1.0,Group,Sc,6.0,158.49,0,1,3.62,Check-Out,0,2025-06-08,950.95,0,June,2025,1.0
HTL007485,Resort Hotel,Algarve,2025-09-06,2025-12-07,92,2,2,3,0.0,0,Prt,Offline Ta/To,Ta/To,0,0,0,D,D,0,Non Refund,18.0,0.0,Contract,Undefined,4.0,225.66,0,1,3.82,Canceled,1,2025-12-09,902.66,0,December,2025,3.0
HTL015656,City Hotel,Lisbon,2024-03-14,2024-11-19,250,0,1,2,0.0,0,Bra,Offline Ta/To,Ta/To,0,0,0,D,E,0,No Deposit,138.0,0.0,Contract,Undefined,1.0,110.0,2,1,3.55,Check-Out,0,2024-11-20,110.0,0,November,2024,2.0
HTL016808,Resort Hotel,Bali,2025-08-11,2025-08-23,12,2,5,3,0.0,0,Irl,Online Ta,Ta/To,0,0,0,B,B,0,Non Refund,123.0,0.0,Transient,Fb,7.0,181.88,0,1,3.94,Check-Out,0,2025-08-30,1273.15,0,August,2025,3.0
